Sentence,Sentiment,Topic,Topic Score
"It's such an awful place, I almost forget to mention the disgusting and uncomfortable facilities are.",-0.8627,4,0.6970186829566956
"Items in our room-
-Windows SEEP cold air like crazy, the room was two totally different temps- 5 feet and closer to window and then further away
-Showerhead broken- not the best time to struggle in shower right after you give birth.",-0.8257,4,0.6730961203575134
"Nights were very difficult for me and despite excellent care from the night RN, I was often unable to rest.",-0.8136,4,0.6690114140510559
"On my first night after being brought to my room, the people next to me were so rude and inconsiderate.",-0.7923,4,0.7833558917045593
I would have to give them only one or two stars as they serve to add additional stress at a time when stress is a huge enemy of the patient.,-0.7783,4,0.7653613686561584
It's sad to have to complain about the service you receive in a hospital while waiting to have surgery!!!!!,-0.7762,4,0.6669584512710571
"90% of the staff I encountered on my four day stay there for a dog bite were, completely rude and incompetent.",-0.7688,4,0.6926397681236267
A hospital is a miserable place to be sick.,-0.7579,4,0.7038660049438477
She feels awful and they're just letting her sit and suffer.,-0.7579,4,0.7036789655685425
"So, I went home and suffered like hell through the night.",-0.743,4,0.6620619893074036
"There was only one unpleasant staff person in the whole bunch, and she was only mildly unpleasant.",-0.7351,4,0.7417618036270142
emergency room was horrible.,-0.7269,4,0.7038446068763733
Horrible emergency room.,-0.7269,4,0.7038446068763733
-10.....This has to be one of the worst hospitals ever!!!,-0.7163,4,0.652915894985199
But the worst is they charged me 3 times (so far) for the same thing.,-0.7096,4,0.653976321220398
"Ridiculous people, and extremely rude.",-0.6997,4,0.7038680911064148
The emergency room at this Montefiore Medical Center is  unpleasant.,-0.6908,4,0.7038404941558838
The staff at the check-in window is rude and not friendly.,-0.6836,4,0.6557442545890808
"He not only dismissed, it, he brought over two of his pals and verbally threatened me for being upset.",-0.6808,4,0.6765877604484558
Horror show!!!,-0.6784,4,0.6804103851318359
"This does not cover any other of the various areas such as cancer treatment, etc.",-0.6597,4,0.6758664846420288
She was just plain ignorant and extremely rude .,-0.659,4,0.68040531873703
"My son who was away college, was taken to the emergency room  by his friend because of severe head pain.",-0.6486,4,0.6596508622169495
This is far and away the worst hospital on planet earth.,-0.6249,4,0.6556900143623352
This was the worst ER visit of my life.,-0.6249,4,0.6951231956481934
I'm sorry to see negative reviews here.,-0.6124,4,0.6981149911880493
However avoid the emergency room at all costs.,-0.5859,4,0.7038438320159912
I'm furious.,-0.5719,4,0.6529194712638855
The only negative for me personally was the insistence in transporting me via gurney to tests when I was able to use & requested a wheelchair.,-0.5719,4,0.6683163046836853
They're very threatening on this point.,-0.5709,4,0.680376410484314
"Maybe I was less aware of the issues around me at that time, maybe I now think that procedure was more life threatening, maybe I've just mellowed with time thinking about that experience.",-0.5688,4,0.6599027514457703
The rooms are DIRTY.,-0.5622,4,0.6527612805366516
nasty persons.,-0.5574,4,0.6526380181312561
This hospital and MOST of the staff are horrible.,-0.5423,4,0.6529296040534973
"The triage nurse, must have been having a bad day.",-0.5423,4,0.7241031527519226
"The doctor, was very arrogant.",-0.5413,4,0.652924120426178
That room had a stand up shower with a couch so Dad's like myself have something to sleep on rather than those nasty uncomfortable   recliners.,-0.5302,4,0.7558054327964783
Waiting here with a four year old child at midnight with no one in the waiting room for two hours and no one could answer when a dr would be available to see a child with a bleeding chin that needed stitches.,-0.5267,4,0.7448620796203613
"However, after he was lying there for at least an hour, we noticed DRIED BLOOD (someone else's) on the rails of the gurney he was on.",-0.5267,4,0.7295450568199158
"Montefiore did absolutely nothing to remedy the situation: no retraining of guards, no letters in their files... and I've since seen at least two videos on Youtube of their guards doing this to others.",-0.5267,4,0.6848284006118774
I was immediately given a gown and told that because of my pain they'd get a doctor in to see me immediately.,-0.5106,4,0.6559111475944519
The idiot behind the counter could not find - or did not know - what the migraine med was that was written for me by the hospital.,-0.5106,4,0.6759700179100037
The floors are extremely dirty as if they have not been mopped in weeks.,-0.4927,4,0.6527612805366516
His lack of knowledge and concern is a liability on many levels.,-0.4767,4,0.7135471105575562
The nurse told us that she has seen 8 hour wait times and it has gotten worse over the past few months.,-0.4767,4,0.7234793901443481
UNACCEPTABLE.,-0.4588,4,0.652926504611969
"It was all down hill from there ; room was dirty , bathroom was never cleaned .",-0.4404,4,0.6563443541526794
Ugh.,-0.4215,4,0.6529194116592407
We have asked several staff several times to see a nurse or doctor but no one has come.,-0.4215,4,0.6966527700424194
Ridiculous!,-0.4199,4,0.6529284715652466
Since that happened twice already and I had problems still.,-0.4019,4,0.7036054134368896
This problem got addressed by lunch time the following day.,-0.4019,4,0.7120693325996399
"Even after my mother complained to the nurse, they continued speaking as though they needed to shout.",-0.4019,4,0.6577198505401611
We sat in the Emergency waiting room for three hours.,-0.3818,4,0.6777163147926331
"However, the emergency room is another story....",-0.3818,4,0.7240939140319824
"In an emergency, go to the hospital next door.",-0.3818,4,0.6557247638702393
"After hours in the emergency room, he is put in to a room.",-0.3818,4,0.6556795239448547
"""I don't know why you are screaming - this shouldn't hurt.""",-0.3818,4,0.7038509249687195
She was annoyed we were there.,-0.3818,4,0.652920126914978
She is now coming up on 24 hours in the emergency room and she is still waiting for a room.,-0.3818,4,0.6777986884117126
Their ER is a mess.,-0.3612,4,0.6504621505737305
No tissues in the room!,-0.3595,4,0.6529299020767212
"The hospital waiting room is filthy, not a staff member in sight, and the room is full of signs with grammatical errors.",-0.34,4,0.7769266963005066
"Chipping paint, dirt, even blood were spotted in more than one place.",-0.34,4,0.6558486223220825
"My mother couldn't even get out of the wheel chair to get in my truck and instead of the nurse who took her down helping she screamed at my mother to get up pissed me off so I'm trying to help her and this ""nurse"" decides it's an ok time to answer her cell phone!!!",-0.3129,4,0.7433128356933594
"only complaint I had was the arrival of dinner and breakfast the next day
was very late tech called down a few times then I got the first tray then an hour later got a 
second one.",-0.296,4,0.8175952434539795
"No really, I can just drink some water."")",-0.296,4,0.676537036895752
"So far, this doesn't sound like any major issues here.",-0.2755,4,0.6964507699012756
As I am sitting here and others walked in she didn't accost them like she did me.,-0.2755,4,0.7161306738853455
"My mother was assured that she would be able to meet with the anesthesiologist before the surgery (as my father was very nervous and in no condition to be answering questions about allergies, etc.)",-0.2716,4,0.7103245258331299
Not sure why someone would have to check in with the lady that is busy chatting with other people in order to sit in a waiting room and/or to use the bathroom.,-0.2411,4,0.7436737418174744
with tears streaming down my face.,-0.2263,4,0.65292888879776
Being forgotten is an understatement.,-0.2263,4,0.6802922487258911
"Lows-
Lactation consultant didn't show up until deep into the second day in nursery.",-0.2023,4,0.714331328868866
Things like this piss me off.,-0.1593,4,0.6803983449935913
That's customer service instead of making me feel like I did something wrong by walking in the door.,-0.1531,4,0.7281257510185242
To make matters worse they put my bed in the hallway and left me there for 4 hours then dismissed me without treatment when I asked them why they were treating me like an animal.,-0.128,4,0.6587211489677429
Poor communication clearly.,-0.1027,4,0.6804149746894836
"I called Albany Med from the waiting room and was told that there were three people in the waiting room, so we left.",0.0,4,0.689636766910553
"Again, had to bring this to their attention.",0.0,4,0.6804076433181763
(This has happened to me numerous times with St.,0.0,4,0.6998323798179626
Two days to get a call back?,0.0,4,0.6657280921936035
I would never come here again.,0.0,4,0.6804140210151672
Been here with my mother for 3 hours.,0.0,4,0.6529296636581421
"3 hours in, still sitting here.",0.0,4,0.652897834777832
"Next, my husband needed a tissue.",0.0,4,0.6504164934158325
How had any of the medical staff washed and dried their hands?,0.0,4,0.6528875827789307
The first time I received a food tray was for my dinner meal the day I had surgery.,0.0,4,0.675973117351532
"On one day, student nurses were brought in to basically practice on the job training.",0.0,4,0.6669978499412537
"Also, I observed a new Tech who was working his first day.",0.0,4,0.7393575310707092
She called me a day or two after returning home just to check on me.,0.0,4,0.7364405393600464
My comments are based upon 4¼ days as a surgery patient recently.,0.0,4,0.6748884916305542
This was a night and day experience that will shape my hospital choices for myself my family for years to come.,0.0,4,0.7187485098838806
The overall attitude was condescending and dismissive.,0.0,4,0.6557186841964722
They must not have!,0.0,4,0.6529290676116943
Over his last few years I spent many a night in the ER and hospital with my dad.,0.0,4,0.7359943985939026
"Brought this to their attention, and a maintenance staff person came in with towels.",0.0,4,0.6557432413101196
"There was a line, with many, including myself, utilizing strollers/wheelchairs, etc.",0.0,4,0.6641052961349487
My father had open heart surgery at St. Peter's last week.,0.0,4,0.6741087436676025
Phones are filthy.,0.0,4,0.6524994373321533
When they take him for the MRI he has another seizure.,0.0,4,0.6557363867759705
The elevators are the size of my tiny 1/2 bathroom.,0.0,4,0.7038623094558716
We were seen on the 9th floor of the Maynard Bldg.,0.0,4,0.6511043310165405
It becomes a scene.,0.0,4,0.6529220342636108
"He starts to have seizure, phlebotomist continues to take blood, while I scream for help.",0.0,4,0.7417519092559814
They give steroids and morphine and the phlebotomist is taking blood.,0.0,4,0.655674397945404
"They finally gave him morphine and he was able to sleep, I went home for night.",0.0,4,0.6619658470153809
They couldn't keep track of their patients and only did their job when pushed by my roommate.,0.0,4,0.6767879724502563
This happened REPEATEDLY.,0.0,4,0.6525394916534424
I wanted to breastfeed my baby and was told he would not be feed formula.,0.0,4,0.6887499094009399
Tonight we had to bring our mother into the ER.,0.0,4,0.703857958316803
I had to wait over an hour for someone to do a simple scan.,0.0,4,0.6581866145133972
"Hygiene and infection control--after three days, my father was in the same socks (that he had been walking around in) and not given a bath.",0.0,4,0.6696942448616028
Dinner last night was chicks and veggies and rice.,0.0,4,0.7240860462188721
My mother had to do this herself.,0.0,4,0.6529296636581421
"On my way out, a man attempted to grab my diaper bag off my shoulder.",0.0,4,0.7140809893608093
"Check-in was quick, I was in my room within the first hour of being here.",0.0,4,0.7300649881362915
It took me half an hour just to get a spot in the elevator and then I rode it for 15 minutes going up and down until I finally got to my floor.,0.0,4,0.7270409464836121
"I was not helped to the restroom, or out of the bed, or to walk around, I had to do everything on my own until my husband came in.",0.0,4,0.6594840288162231
They also didn't check the car seat either.,0.0,4,0.7241116166114807
"Not busy tonight plenty of staff sitting around talking, eating and on their phones .",0.0,4,0.6583101153373718
Other patients in my ward also received their dinner at that time.,0.0,4,0.6557242274284363
My husband was poorly treated at this hospital's ER.,0.0,4,0.6981398463249207
This was the last time for me.,0.0,4,0.6804043650627136
Don't believe your bills from these people.,0.0,4,0.6803973317146301
"Nope, the long waiting is done in an inner waiting room, after they take your clothes and give you a thin, very open gown.",0.0,4,0.720936119556427
This isn't waiting done in the outer waiting room where people are still dressed.,0.0,4,0.6971931457519531
How that translates to a four hour wait is baffling.,0.0,4,0.7037344574928284
"A guard came over, and berated me for sitting in a chair next to my husband.",0.0,4,0.6732621192932129
I don't think this is necessary.,0.0,4,0.6785826683044434
How do you know?,0.0,4,0.6529278755187988
The nurse came by a bit later and said that she'd have the doctor prepare my discharge paperwork.,0.0,4,0.6728130578994751
At that point?,0.0,4,0.652929425239563
"If you're not dying, try to drive to Buffalo.",0.0,4,0.7038161754608154
They're nothing but a bunch of extortionists.,0.0,4,0.6779582500457764
humble yourself!,0.0,4,0.6528507471084595
"But I went to this hospital and looked at the front desk, they hired the trashiest hoodlums I have ever seen in my life.",0.0,4,0.6777889728546143
The doctor never returned.,0.0,4,0.6522359848022461
"Despite these minor inconveniences, if I ever need to be hospitalized again, I'd go right back to St. Peter's.",0.0,4,0.6972902417182922
They've come a long way since I was a little kid getting an operation there.,0.0,4,0.6721231341362
Nor did they offer her anything to eat or drink.,0.0,4,0.7241001129150391
"I've never had any such issue in my life, but they weren't taking my word for it.",0.0,4,0.7223519086837769
This is TOTALLY UNPROFESSIONAL!!!!!,0.0,4,0.6529292464256287
"(One of the dietary order takers was a bit brusque at times, but he was a glaring exception).",0.0,4,0.7134168744087219
I would give them a -10 if I could.,0.0,4,0.703866720199585
"All in all, I would have given this five stars, but I was unconscious much of the time.",0.0,4,0.7402815818786621
"Women that arrived after me were called before me, women that arrived before me were left sitting as I was called.",0.0,4,0.6970868110656738
Opinions of course.,0.0,4,0.6529289484024048
Then he went to St. Peters for a time for physical therapy.,0.0,4,0.6529150009155273
"Spent time both before and after the procedure explaining things and answering questions posed by both me, and my family members.",0.0,4,0.6689023375511169
"There's also plenty of parking nearby and the max they charge for a 24 hour period is just $5, which I feel is quite reasonable.",0.0,4,0.6510128974914551
We have 3 different health insurances.,0.0,4,0.6529295444488525
Poorly rin,0.0,4,0.6529124975204468
We arrived at the E.R at around 3:30pm and it's almost 7p.m and we still are waiting.,0.0,4,0.7240995168685913
These other reviews must have been written b staff.,0.0,4,0.6529290676116943
I know there were also several nurses in the room for the baby when she arrived and I did see two anesthesiologists during my time in labor and delivery.,0.0,4,0.7296621203422546
They were patient when I had questions and needed things.,0.0,4,0.6803960800170898
Been here few times for family members being here.,0.0,4,0.6522732973098755
Next time??,0.0,4,0.6804044246673584
By 6:30 am I was set up in a labor room and by 7:00 am the induction was underway.,0.0,4,0.6557642817497253
I never felt a single thing.,0.0,4,0.6547589898109436
"Bring your own forks, but they have spoons galore.",0.0,4,0.6785393357276917
We had asked to see her at least 5 times with 5 different people by that point.,0.0,4,0.7139050960540771
I have made the decision that I will never set foot inside of Albany Med ever again!!,0.0,4,0.6614695191383362
That the hospital for all of my needs will be Saint Peter's Hospital.,0.0,4,0.6528244614601135
They surpassed AMC by leaps and bounds.,0.0,4,0.652825117111206
"Fingerlakes health is on the first floor, Rochester Regional Health is on the second floor and they have offices all over, too.",0.0,4,0.673695981502533
It is not busy here at all however we have been here for 7 hours.,0.0,4,0.6529293656349182
I guess the only gripe I would have is the room my wife and I was in for the delivery of our baby girl was small.,0.0,4,0.751654863357544
This year the wait time was 2.5 hours.,0.0,4,0.703820526599884
They run tests and they take hours where in other hospitals such as Saratoga you would be in and out in most cases within 2-3 hours with answers!,0.0,4,0.7241074442863464
The last visit I went with specific instructions to check in through the ER then to have them get the Ortho Resident to lance an abscess.,0.0,4,0.6677027344703674
Very poor patient care.,0.0183,4,0.6665219664573669
"I ask what is that, he says you know in case they get into an accident, and laughs.",0.0258,4,0.6910654902458191
"If that is true, I can only imagine what the worst is like.",0.0516,4,0.72110515832901
"If you're going to put a bandaid on someone rather than do what helps get them through until they can get to a real doctor, why bother?",0.0516,4,0.6576133966445923
There are also offices behind and around the hospital that can be confusing as well.,0.0516,4,0.7111577987670898
"They were quick to apologize and change gurneys, but this should never have happened in the first place.",0.0516,4,0.6680509448051453
There's confusion with security.,0.0516,4,0.680409848690033
Hopefully there will be no next time but if there is it's time to try Albany Medical Center.,0.0644,4,0.6803545951843262
"Let's face it, no one likes going or being in a hospital but if any ladies out there plan on having a baby this is the place to go.",0.0772,4,0.6765337586402893
Headache is gone for about an hour and they want to discharge.,0.0772,4,0.655654788017273
"A nurse from another wing actually came over and called out my nurse as to why she wasn't doing anything to treat me....which finally yielded some results....although, I then had to deal with some ""pissed off"" RN because someone else had to remind her how to do her job effectively.",0.1027,4,0.7733157277107239
They also won't provide aides to monitor your loved ones if they suffer from dementia.,0.1027,4,0.6553146839141846
Her doctor called and told her she needed to get to ER right away to be admitted for dehydration.,0.1027,4,0.7780503630638123
My father is diabetic and his blood sugar needed to be carefully monitored.,0.128,4,0.6782186627388
"I'll leave out the gruesome details, but there was one occasion not too long ago when I had to be admitted to the hospital.",0.128,4,0.6777732372283936
The Techs I encountered earned a solid three stars.,0.1531,4,0.6555648446083069
"the most trashiest,low budget front desk area, but they sit there and sit on my resume and the resumes of others because they want to act picky!",0.1882,4,0.6781790256500244
It's worth also mentioning that my recollection of prior surgery I had here three years ago would have been at least four stars.,0.2263,4,0.676004946231842
"Some were much better than others, but when there was an area of unfamiliarity, a supervising nurse was not immediately available for assistance and oversight.",0.2382,4,0.6873640418052673
The owners need a good lawsuit lodged against them.,0.25,4,0.6645416617393494
"My husband and I were frequently ordering the ""room service"" and not once did we get something where the order wasn't messed up.",0.2584,4,0.7023582458496094
"Well guess what, they feed him formula 4 or 5 times before I even saw him.",0.2732,4,0.6570549607276917
She is a diabetic as well.,0.2732,4,0.6804095506668091
"Well, guess what I got in the mail last week?",0.2732,4,0.6940402984619141
"The doctor was good, however due to the horrid conditions at this hospital, I will find another specialist who can help my son.",0.2732,4,0.6971350908279419
Area around my room was very loud and the nurses were rude at best especially the over night nurse from 01/30-01/31  .,0.296,4,0.6760005950927734
"The only people helping him complete these tasks were me, my sister, and my mother.",0.296,4,0.6983518004417419
"It's worth noting that there were no other patients when I arrived and only three others when I left, so it's not like it was super busy.",0.3019,4,0.6671250462532043
They really took the time out to make sure all of our needs were met.,0.3182,4,0.675272524356842
I exchanged pleasantries with the Indian woman signing me in.,0.3182,4,0.7038232684135437
There is a time when you need the medical staff around you to be competent.,0.3182,4,0.6702479124069214
"Walk in the lobby, cob webs all over, almost like the Adams family house?",0.3197,4,0.6782335042953491
Worse hospital ever treat humans like animals!,0.3382,4,0.7038610577583313
Wow has the attitude and experience changed and not for the better.,0.3387,4,0.6533015370368958
"Also upon leaving I had to wait 30 mins for a wheelchair and when he came he dropped me off at the security guard station inside the hospital and not at the car, I had to get up and walk to the car with my son in my arms.",0.34,4,0.7008385062217712
Really ok?,0.3597,4,0.6529291272163391
For everything other than an emergency room visit this is a great place.,0.3612,4,0.6627146005630493
Staffing is the last issue I'd like to address.,0.3612,4,0.6719053387641907
They have always treated me like family.,0.3612,4,0.6803957223892212
I asked if doctors and nurses could be moved in order to help with long wait times and she told us that they didn't have enough bed to handle the influx over the past few months.,0.4019,4,0.7038270235061646
"Yes, they are.",0.4019,4,0.6529284119606018
"A lucky girl, I am.",0.4215,4,0.6770604252815247
They saved my life a few weeks ago (9/2018).,0.4215,4,0.6804145574569702
I wish the signage was better but maybe in 50 years we wont need hospitals at all.,0.4215,4,0.6907271146774292
It would also be nice if there were separate exits from the parking garage for people picking up patients and those needing to exit directly to the street.,0.4215,4,0.6935033798217773
"Every professional (doctor/nurse) I encountered is worthy of four to five stars, without question.",0.4404,4,0.6559835076332092
At least there are many good options in a very short drive.,0.4404,4,0.7241118550300598
More interested in getting paid than in patient wellbeing.,0.4576,4,0.655691921710968
I can accept that no choice is given to the patient for Clear Liquid diets or Full Liquid diets.,0.4588,4,0.6853839755058289
"Okay - well, I am screaming and it does hurt....so, what's the solution??",0.4696,4,0.7417500615119934
The attending physician was very nice.,0.4754,4,0.671355128288269
"St. Peter's Health Care Partners balanced their budget by terminating an 80 year old, per diem employee with 59 years of service who worked ~12 hours a month, earning $14/hour .",0.4939,4,0.6748308539390564
When we went to the pediatrician days later he said the skin was about to reattach itself because we didn't know how to care for it.,0.4939,4,0.7093052864074707
I'm just glad I didn't catch anything from those mice!,0.5093,4,0.6545583605766296
"I did give one less star due to my night tech, who just didn't seem to be very caring and the loudness.",0.5413,4,0.6936678886413574
A smiling receptionist greeted me - I was in the waiting room for only about five minutes when they took me in.,0.6249,4,0.6500086784362793
Seems like they hire cheap help.,0.6369,4,0.6557483673095703
"I asked for information on how to care for my c section on day 2 and was told they don't give anything until checkout, well on checkout I never got that information.",0.6486,4,0.7129980325698853
The peds doctor they have here is a sweetheart.,0.6486,4,0.6803858876228333
"I don't think the people taking my blood were the most experienced, because I ended up with huge, dark bruises covering both arms and one hand which took quite a while to fade.",0.6705,4,0.6688626408576965
The doctor said he would order a painkiller and a muscle relaxer and then check for improvement.,0.6808,4,0.6576238870620728
I guess working at Mcdonald's makes you better qualified for a job than someone with a clean slate.,0.6808,4,0.6924307942390442
Then proceeded to joke with me so I was laughing a bit just before she started.,0.6887,4,0.6557355523109436
They really went out of their way to make the patient feel comfortable on a daily basis and that definitely buoyed everyone's spirits.,0.7184,4,0.6500614881515503
James was very patient and had a great sense of humor.,0.7351,4,0.6777521967887878
"We are a large family, and a large circle of friends surrounds Mom as well, and the 5th floor staff took that in stride as well.",0.743,4,0.6959861516952515
"If you check in with me I'm here to help you and keep you posted about your loved one"".",0.765,4,0.676910400390625
"If your idea  of a good time is having multiple doctors tell your loved one that they have done all the tests they can think of without a diagnosis, so they are just going to give up and discharge, again, come here.",0.7783,4,0.8083987832069397
"The staff may push you a bit, but in reality, its for the best.",0.7783,4,0.6681579947471619
I'll take my chances at home - my 8 year old can provide better care than this place.,0.7845,4,0.6973869204521179
"The lactation consultant came and saw me at least once a day and several other members of the hospital came by and checked on me during my stay - a financial person to discuss insurance payments, a social worker to answer any questions, a psychologist to make sure *I* was doing okay after birth (they check on mommys a lot to make sure you are handling any baby blues or postpartum issues okay), a religious officiant came by to offer to bless the baby or as someone to talk to if we needed (it is a religious affiliated hospital after all and he was very pleasant when I declined and told him we were not religious people).",0.8977,4,0.6688841581344604
I'm aware that sadly  people abuse hospitals for drugs.,-0.7906,4,0.7038635015487671
6 months since the beginning no answers no results no information.,-0.6808,4,0.6860176920890808
"Summary: 
-High risk pregnancy  
-Extremely poor experience in labor and delivery     

1) OB called hospital in advance, but hospital did not have anything ready
2) Waited 7 hours in triage without monitoring while there for a high-risk situation.",-0.661,4,0.6723309755325317
I have no complaints about either times I was there for my stay....total of 5 days.,-0.5994,4,0.6523146629333496
My Mom died over 2 months ago.,-0.5574,4,0.7038183808326721
Who died over two months ago THERE.,-0.5574,4,0.7038184404373169
Obviously idk what was wrong with the people that got in before me.,-0.5423,4,0.6557465195655823
Staff is good but the system is broken.,-0.4939,4,0.652927815914154
Foot was broken.,-0.4767,4,0.6548116207122803
I know somethings wrong.,-0.4767,4,0.7037203907966614
I tell them how mich it hurts and where.,-0.4767,4,0.6800312995910645
I got out and they said to come back if anything got worse.,-0.4767,4,0.74820876121521
As soon as the nurse comes over she fakes sick/ weak.... She gets in before me.,-0.4215,4,0.6605016589164734
that we had a very difficult time filling because it was after all of our local pharmacies had closed.,-0.4201,4,0.6503079533576965
I'm still sitting here hurting and uncomfortable but not showing anything.,-0.3919,4,0.677187979221344
"My Mom unfortunately passed away on 1/3, and while we don't know exactly what happened, as a registered nurse myself, I fully understand that sometimes these things just happen.",-0.34,4,0.6555033326148987
"I have no idea what the problem was - I strive to be a friendly and cooperative patient, because I know how tough it can be working in the medical field.",-0.296,4,0.6573089957237244
Once I would have forgotten about it and let it go.,-0.2263,4,0.655590832233429
Surgery was delayed over an hour.,-0.2263,4,0.6802573800086975
Discharge was delayed due to them not realizing the doctor had already put the paperwork in place for discharge.,-0.2263,4,0.6743929982185364
Grotesquely irresponsible in assuring people can make appointments at the infusion center.,-0.0772,4,0.6557217836380005
"Shame on you, Sisters of Charity hospital.",-0.0772,4,0.6529275178909302
"The only thing I can think of is that they took issue with the fact we're not Catholic, or that we didn't want to find out the gender of our baby.",-0.0572,4,0.6725886464118958
How hard can it possibly be to update systems to make sure families don't get a letter like this?,-0.0541,4,0.6940310001373291
"Now, to my issue and why I'm deciding to leave this review today.",-0.0516,4,0.6913924813270569
Turns out the little guy puked the five cent piece into my wife's pocket on the ride up so all ended well.,-0.0407,4,0.6708461046218872
Oh....yes...I...did.,0.0,4,0.680414617061615
Put an act on to get in faster.,0.0,4,0.655702531337738
This is the second time this has happened to me.,0.0,4,0.7035989761352539
I've been here 3 times in 3 years.,0.0,4,0.6522732973098755
The longest day I was there I arrived about 11 AM and left at around 10 PM and the parking cost five dollars for all day.,0.0,4,0.7427731156349182
When I have been here its been to visit others.,0.0,4,0.6577579975128174
How tacky can a place get?,0.0,4,0.7037660479545593
This isn't against the hospital but I only saw the doctor for less than five minutes the day after surgery and his physicians assistant the next day also for less than five minutes.,0.0,4,0.7427371740341187
"That's 3 separate bills, for one visit, over a bump on my daughter's head because she fell.",0.0,4,0.7244285345077515
Going to keep this short and too the point.,0.0,4,0.7026572227478027
In a word...Terrible.,0.0,4,0.6804154515266418
As I have not done this before and have not been hospitalized before I can only state things as they happened.,0.0,4,0.7034600377082825
"The test only cost $50, but just being in the ER cost $460 (no IV or medications or anything.",0.0,4,0.6568514108657837
I got right in (11pm) wasn't very busy.,0.0,4,0.7241113185882568
The doctor took the time to speak with us several times regarding concerns.,0.0,4,0.6771947145462036
Especially on the TV.,0.0,4,0.6529282331466675
Her last hospitalization was 1/1/19-1/3/19 for a urinary tract infection.,0.0,4,0.6777369976043701
She told her daughter she was fine  (I was sitting next to them) but the daughter walked up and told the nurse that she needed to lay down so she got in a head of me.,0.1027,4,0.8027327656745911
Better to avoid hospitals whenever possible I think.,0.1779,4,0.7134236693382263
The room was fine.,0.2023,4,0.6733670234680176
"After sitting in St. Joe's hospital for over 5 hours with her the last time I hit the life alert & she was taken by ambulance to that location, this time I sent her to Batavia.",0.296,4,0.6574530005455017
I sit in the waiting room for 2ish hours  (expected that if not longer) 3 or 4 people who came in after me got in before me... ok I get that it goes by severity.,0.296,4,0.6747789978981018
Just be prepared to wait a long time to actually get help and not because of staffing but mistrust.,0.3182,4,0.6579291224479675
Both experiences went very well.,0.3384,4,0.6529257893562317
We certainly will for our next baby.,0.34,4,0.6529296636581421
"Let me tell you, Saturday morning at 730 is the best time to go to the emergency department.",0.3818,4,0.6759614944458008
Parking is not too bad for what is basically a hospital so close to town.,0.431,4,0.7378520369529724
Keep up the good work.,0.4404,4,0.6776620149612427
Physical therapy was OK.,0.4466,4,0.6529291272163391
My mother was brought here for end of life care.,0.4939,4,0.7128115892410278
Silly Greeks :o),0.4939,4,0.652847409248352
"I drive by here all the time, but have, thankfully, only been inside a few times.",0.5719,4,0.7237366437911987
"If they became a hospital for women in rocking chairs who like to knit, they would be the Spinsters of Charity.",0.6486,4,0.655312716960907
"None of the urgent cares were open yet, and neither was Excelsior, so a friend drove me the half mile to Sisters ED.",0.719,4,0.6723877191543579
Its pretty easy to navigate and find people.,0.7269,4,0.6770475506782532
"The nurses on the 2nd floor go out of their way to make your comfortable, take their time talking to you, & the social workers staff and coordinators explained all our our resources & options for her care.",0.7579,4,0.6626120209693909
"Personal Experience: was helped by a doctor here years ago, have been here many times, and one of my best friends works here.",0.8074,4,0.6668568253517151
"I've never spent a night inside Sisters Hospital, but my best friend worked there for many years so I know it well, and they helped me out with some issues because I was uninsured.",0.9342,4,0.7014442682266235
AVOID AVOID AVOID AVOID AVOID AVOID AVOID AVOID AVOID AVOID!!!!!!!!!!,-0.9514,4,0.8043614625930786
It was the worst hospital ever and he only had a back spams and they had him on the side of the er as road kill we were here for over 7 hours what is that!!!,-0.8928,4,0.7310725450515747
This place is UNDER INVESTIGATION FOR NEGLECT AFTER A MAN DIED IN THEIR WAITING ROOM!!!!,-0.8816,4,0.6575397253036499
I know the emergency room is for a variety of people  and different situations but  it is VERY hard to take the workers or any9ne here seriously after I have to wait for so long feeling horrible while they fast track a smiley middle aged fat woman with a hurting finger..,-0.874,4,0.7206037640571594
I cry every night when I leave him and then he tells me hell stories when I come back in the morning.,-0.836,4,0.6987872123718262
"This place was very unprofessional, dirty and I would never recommend anyone.",-0.8352,4,0.6970201730728149
"Every time I go the waiting room is crowded, the nurses are rude and never apologize for the inconvenience that there could be a line of patients going out of the door and they are simply oblivious and probably dont care.",-0.8138,4,0.6726281046867371
"Worse, actually worst hospital in the Bronx.",-0.802,4,0.6803981065750122
My husband is currently in this hospital for trauma and it's the worst place I've ever been to in my life.,-0.7845,4,0.7225260734558105
I was livid diabetic no lunch nor dinner no one offered me anything until I said something to one of the nurses.,-0.7845,4,0.6576257348060608
"I went for 2 visits , plus 6 times phy therapy , I'm in horrible pain.",-0.7783,4,0.6551547050476074
ABSOLUTELY UNACCEPTABLE !!!,-0.7674,4,0.652926504611969
"The staff is rude and have bad attitudes, the nurses and doctors don't fall too short either.",-0.7579,4,0.6971682906150818
I don't know how they keep its employees there its so shitty!!!,-0.7574,4,0.7026546597480774
I see why they are under investigation for that man who died after sitting there for 15 hours w a head injury.,-0.7506,4,0.7077722549438477
When I got to CMH they immediately did x-rays and blood work and I had a bad case of cellulitous from the injury.,-0.743,4,0.6736268401145935
I would not trust this hospital with my life on the line-yes that's how bad that hospital is,-0.7353,4,0.7542266249656677
"Sadly, these days, most hospitals unceremoniously warehouse sick old folks to make room for the younger.",-0.7269,4,0.6778854131698608
